satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_3_years,department,salary,sex,marital_status,distance_from_home,age,absent_per_month,work_mode,job_position,contract_type,expected_promotion,salary_increase_last_year,leave_days_taken,left
,0.9342014184722116,3,141.0,6,0,0,sales,,Male,single,22,43,7,hybride,Junior,CDD,1,,28,0
0.75748966211906,0.6340976805120678,4,241.50678993618962,6,0,0,technical,medium,Female,divorced,22,45,3,hybride,Senior,CDD,0,0.24973106129487513,15,0
0.6880733634440739,0.7614845407641189,3,225.96275696805822,2,0,0,technical,low,Male,married,42,51,3,office,Senior,CDI,0,0.20191806829491646,18,0
0.8969592136042229,0.8057409311477395,2,257.0360084156388,6,0,0,hr,low,Female,single,41,44,6,office,Junior,CDI,1,0.28661178514072744,17,0
0.9090496626216291,0.5437258697813359,2,253.48774273203574,13,0,0,marketing,high,Male,married,12,39,8,home,Junior,CDI,0,0.30872986017974635,8,0
0.5990050770264247,0.6692134194254269,3,189.7674276668995,5,0,0,sales,high,Female,divorced,16,45,9,office,Junior,CDI,0,0.27434902462983557,18,0
0.9987770615332241,0.6308435171779186,5,299.0005987656761,5,0,0,support,medium,Male,single,42,28,6,office,Senior,CDD,0,0.27061250835204875,1,0
,0.7664646163116462,6,166.0,3,0,0,technical,medium,Female,single,12,50,4,home,Senior,CDI,0,,28,0
,0.38692889150894266,6,176.5,5,0,0,support,,Male,married,23,50,1,hybride,Junior,CDI,1,,0,0
1.0,0.7202265653562722,4,288.46162471104265,10,0,0,hr,high,Female,single,17,64,9,hybride,Manager,CDD,0,0.3356395344677647,29,0
0.9955590165381479,0.7840931754728597,4,290.67167161825637,1,0,0,DSI,low,Female,single,32,54,1,office,Senior,CDD,1,0.27075864431459945,2,0
0.5845383132581304,0.46342499213683574,6,217.35494902438813,1,0,0,DSI,low,Female,divorced,9,48,5,office,Junior,CDI,1,0.1714930214803714,18,1
0.296767618288576,0.4237106156438447,6,166.0,7,0,0,technical,high,Female,divorced,22,33,4,home,Manager,CDI,0,0.2371375991260014,14,0
,,3,280.5742311082831,10,0,0,technical,low,Female,married,48,63,9,office,Junior,CDI,0,,23,0
0.9677973175511353,1.0,6,284.9812909345121,7,0,0,marketing,medium,Female,single,20,41,8,home,Junior,CDI,1,0.28972324246232467,9,0
0.653758291626947,0.4536638310102471,2,187.26030976445625,9,0,0,hr,low,Female,single,3,50,4,office,Senior,CDI,0,0.2706838048652194,12,0
,0.8835905897419987,4,144.5,9,0,0,sales,,Male,divorced,19,56,1,hybride,Senior,CDI,1,,26,0
0.8224895553235018,0.5584035670067551,4,240.3238074403124,12,0,0,marketing,low,Female,divorced,4,34,0,hybride,Junior,CDD,0,0.3296170993131063,7,0
0.2988049244998384,0.8196415452822026,2,139.5498550090332,11,0,0,technical,low,Male,married,28,38,5,hybride,Senior,CDI,1,0.2771231821295172,13,0
1.0,0.7161880508149305,4,289.56736184744534,12,0,0,marketing,high,Male,divorced,11,34,2,office,Director,CDD,1,0.4091614581200574,11,0
,1.0,6,163.5,7,1,0,accounting,,Male,single,7,52,5,home,Senior,CDI,0,,17,0
1.0,0.8891636077755045,4,300.0,12,0,0,DSI,high,Male,married,47,53,8,office,Manager,CDD,1,0.3814923560805009,23,0
0.2746129622779423,0.6426200380086436,2,135.5,10,0,0,hr,medium,Female,single,31,49,5,office,Junior,CDD,1,0.25563430986491736,10,0
,0.6619669475341713,4,145.0,9,0,0,accounting,medium,Male,divorced,20,38,6,home,Junior,CDI,0,,13,0
0.45967953129920897,0.7358239758633185,6,203.68244840801984,10,0,0,marketing,medium,Female,single,41,49,0,hybride,Junior,CDD,0,0.28360802835886095,26,0
0.43406689551341426,1.0,3,138.0,13,0,0,sales,high,Male,divorced,26,35,5,hybride,Junior,CDD,0,0.3608947040732608,18,0
0.9248205861692952,0.6135468300076848,6,265.47559659835406,12,0,0,hr,high,Male,divorced,10,49,5,hybride,Junior,CDI,0,0.33190327216481896,12,0
0.6169688511781948,0.34146409985800474,4,237.77873845871835,9,0,0,accounting,medium,Male,divorced,38,29,0,hybride,Junior,CDI,1,0.2589333835808849,23,1
0.37954397614339425,0.6489425459168507,5,159.43693487394705,3,0,0,technical,medium,Female,divorced,17,38,1,hybride,Junior,CDI,0,0.1834562599554826,23,0
0.32277363418219096,0.47186683795507756,4,169.98631392042458,4,0,0,marketing,low,Male,married,35,26,5,home,Junior,CDI,0,0.1665218544181353,4,0
0.47839118573505507,0.6422555955074966,4,171.72121416412142,1,0,0,DSI,medium,Female,divorced,10,48,2,office,Senior,CDI,1,0.19686514404961816,26,1
,0.8302305726535892,2,136.0,13,0,0,marketing,,Female,married,22,60,2,office,Junior,CDI,0,,27,0
0.7272754008771299,0.7008161985848387,5,254.6190275954192,2,0,0,hr,medium,Male,divorced,49,24,1,hybride,Junior,CDD,1,0.24156398004440977,6,0
,0.48135921301330503,2,135.5,8,1,0,DSI,,Male,married,21,43,3,office,Junior,CDD,0,,27,0
0.7333783722540499,0.5594210779976959,2,239.17267426077274,9,0,0,marketing,medium,Female,married,31,61,0,hybride,Junior,CDD,0,0.2826446828573758,18,0
0.7758743810501117,0.38675365195946354,6,265.45270324468834,9,0,0,technical,medium,Male,single,18,53,0,office,Junior,CDI,0,0.2781295479463453,29,0
0.5261489274729878,0.8551266634511927,3,165.58444749377307,12,0,0,marketing,low,Male,divorced,13,58,7,hybride,Junior,CDD,1,0.3555059195659409,21,0
,0.7641226591957726,4,151.5,9,0,0,hr,,Female,married,13,63,7,home,Junior,CDD,0,,14,0
0.26149582230988705,0.38233142072201076,5,145.5,13,0,0,sales,medium,Male,divorced,1,61,8,home,Senior,CDI,0,0.24284615009138372,10,0
1.0,1.0,4,300.0,11,0,0,technical,medium,Male,married,24,39,7,home,Junior,CDI,0,0.3765325547085805,1,0
0.42629295806065487,0.556608158293169,2,148.47243717594841,13,0,0,DSI,low,Female,single,10,44,1,office,Senior,CDI,0,0.30797155622933914,21,0
,,3,298.7707223204373,1,0,0,technical,medium,Male,single,35,42,1,office,Senior,CDI,0,,14,0
,0.5324952657286098,2,116.0,11,0,0,marketing,,Female,divorced,2,50,1,hybride,Junior,CDI,0,,2,0
0.751785980688712,0.6840184501367559,4,244.3766246776799,8,0,0,sales,low,Male,married,44,57,6,office,Senior,CDI,0,0.27033391696344966,13,0
,0.6188109345938502,6,178.0,5,0,0,accounting,,Female,divorced,46,47,2,home,Junior,CDI,1,,28,0
0.8562804915598297,0.3204772876342199,4,247.14040731502922,3,0,0,support,medium,Male,divorced,8,51,5,home,Junior,CDI,0,0.19763272803627577,26,0
,,2,130.06575936559955,6,1,0,support,low,Male,single,2,50,4,office,Junior,CDI,0,,29,0
,0.4343723475348533,5,294.25995592067903,4,0,0,technical,medium,Male,single,48,27,4,hybride,Junior,CDD,0,,17,1
,0.7834220939281349,5,300.0,1,0,0,hr,low,Female,married,37,37,3,home,Junior,CDD,0,,25,0
0.43363202949113294,0.5536277274249793,5,190.11141771426068,3,0,0,support,low,Male,married,10,37,5,hybride,Junior,CDD,1,0.17689630744832696,17,1
,,5,163.0,2,0,0,marketing,,Male,single,26,59,9,office,Junior,CDI,0,,19,0
,,5,260.0557326390776,12,0,0,technical,medium,Female,divorced,9,29,2,home,Senior,CDD,0,,18,0
,,3,283.2805038118612,1,1,0,accounting,medium,Male,married,36,56,6,home,Senior,CDI,0,,7,0
0.29394491716383453,0.7487644443444716,3,132.0,12,0,0,technical,low,Female,divorced,14,57,4,home,Senior,CDD,0,0.2923296708189161,19,0
,,6,300.0,10,0,0,sales,high,Male,married,4,35,5,home,Junior,CDI,0,,27,0
0.7321068471904761,0.8073769754568271,5,246.65150080564553,9,0,0,sales,medium,Female,single,24,26,0,hybride,Junior,CDD,0,0.2615899724256484,17,0
0.5235765964876812,0.39389342695314233,2,180.94159742381953,12,0,0,technical,medium,Female,divorced,22,26,8,hybride,Senior,CDD,0,0.25436510787327565,7,0
0.9212341018714151,0.41743316738009717,2,266.7962600245796,12,0,0,sales,medium,Female,married,32,32,1,office,Junior,CDD,0,0.3199283274993914,5,0
1.0,0.7158030218240132,4,294.03862226199436,11,0,0,sales,low,Male,single,49,50,9,office,Senior,CDI,1,0.3406803572981519,22,0
,0.8099093043377782,5,163.5,3,0,0,hr,,Male,divorced,37,53,4,home,Junior,CDI,0,,19,0
0.7151041538032294,0.6567645168980828,2,213.90775723476764,12,0,0,hr,medium,Male,married,6,26,9,home,Senior,CDI,0,0.359730575836008,4,0
,0.8984397253326466,6,171.0,11,0,1,technical,,Female,married,12,60,8,home,Junior,CDI,1,,5,0
0.2693417289489486,0.4332827337126613,2,133.5,1,0,0,accounting,medium,Male,single,27,29,4,hybride,Junior,CDI,0,0.14925596837854616,20,1
0.6558860401503441,0.36693946702127445,6,246.99132913850838,3,0,1,DSI,medium,Female,single,35,56,7,office,Senior,CDD,0,0.1872156180376904,9,0
0.5028629375034543,0.7676499149688325,5,207.98713990010393,1,0,0,accounting,high,Male,married,42,47,2,hybride,Senior,CDI,1,0.1809713165432226,12,0
0.7253050158777448,0.6244602248868991,4,253.51355083103653,1,0,0,hr,low,Female,married,29,60,4,hybride,Junior,CDI,0,0.20530598531731908,15,0
,,4,202.40789338408445,9,0,0,sales,medium,Male,single,40,44,8,hybride,Junior,CDD,0,,24,0
,0.3943941867700096,3,134.0,1,0,0,hr,,Male,single,8,46,8,home,Senior,CDI,0,,30,0
0.7595600325719324,0.5113558366304582,5,243.84423399711858,12,0,0,hr,high,Male,divorced,2,50,7,home,Manager,CDI,0,0.3346934132459116,3,0
,0.9485572302758392,2,127.5,5,0,0,DSI,medium,Male,married,5,58,5,office,Senior,CDI,1,,12,0
,,4,167.5,5,0,0,DSI,,Male,married,45,45,2,office,Director,CDI,0,,22,0
0.6738749136352651,0.8853008284684118,6,242.40653909578634,1,0,0,accounting,medium,Female,married,1,35,5,office,Senior,CDI,0,0.25156569859585876,6,0
0.9530025898079908,0.7553590563665219,6,296.5223715199686,13,0,0,hr,medium,Male,divorced,45,61,8,office,Senior,CDD,1,0.37105800096348884,14,0
,0.5429073306217433,2,125.0,9,0,0,sales,,Female,single,10,51,1,office,Junior,CDI,0,,7,0
1.0,0.8823516270285735,2,283.9396196254741,5,1,0,accounting,medium,Male,married,30,23,4,home,Senior,CDI,1,0.3120415736627735,15,0
1.0,0.6652709919629953,5,300.0,14,0,0,marketing,medium,Female,single,37,38,8,hybride,Junior,CDI,0,0.3290222311796401,14,0
0.5717088360016963,0.6027060176830694,2,163.16940778882912,2,0,0,support,medium,Female,divorced,18,44,7,office,Junior,CDD,0,0.23946771158519614,24,0
,0.5840270890505612,2,130.5,11,0,0,DSI,,Female,divorced,31,59,2,office,Junior,CDI,1,,3,0
0.825815482733265,0.6877658008613031,2,247.77161103367604,7,0,0,accounting,low,Male,divorced,44,46,1,office,Senior,CDD,0,0.2723020433569025,11,0
0.45609078906811296,0.37433803780083014,4,163.24615921920338,13,0,0,accounting,medium,Female,married,3,34,2,home,Junior,CDI,0,0.2869108300346176,22,0
0.43133620594781363,0.7798029639663648,5,180.9625007940039,9,0,0,technical,medium,Female,married,7,56,6,hybride,Junior,CDI,0,0.28627498364923126,28,0
,0.6882827015315949,2,202.71207344281828,11,0,0,hr,low,Female,single,35,38,7,home,Senior,CDD,0,,21,0
0.7844984171416461,0.4857650549423123,2,218.17122470846974,11,0,0,sales,high,Female,divorced,20,43,6,hybride,Junior,CDI,0,0.29875190661102624,14,0
0.8153803966294857,0.34630557010911994,6,291.1152223368293,12,0,0,marketing,medium,Male,single,40,44,6,hybride,Junior,CDI,1,0.2934055643307492,20,1
,0.5498655307830362,4,138.0,4,0,0,accounting,medium,Female,divorced,6,27,7,hybride,Senior,CDI,0,,7,0
0.5198637927426003,0.6500336807267324,2,174.74775646415736,5,0,0,technical,low,Male,married,23,36,7,hybride,Junior,CDI,0,0.22370165713910733,5,0
,,4,165.7776982125717,12,1,0,marketing,medium,Female,single,49,59,4,office,Junior,CDI,0,,10,0
0.8066949099781335,0.6299625081734037,5,272.34583610093136,9,0,0,hr,low,Male,married,24,27,6,hybride,Junior,CDD,1,0.28548359342390245,30,0
0.33133235710763675,0.7347603139748491,5,184.80601631808335,12,0,0,sales,medium,Female,single,43,50,8,home,Junior,CDD,1,0.2795615525270107,22,1
0.2811773597706084,0.36986278918802806,3,155.5,2,0,0,marketing,medium,Male,married,41,60,7,hybride,Junior,CDD,0,0.13791807062782524,10,1
,0.5869173508755032,6,169.0,5,0,0,DSI,medium,Male,single,18,33,8,office,Senior,CDI,0,,5,0
0.7116248574126737,0.6595680451257094,3,210.54895005203332,11,0,0,technical,medium,Male,married,5,61,4,home,Senior,CDD,1,0.313215517748286,9,0
1.0,0.6921402700779196,4,,6,0,0,marketing,low,Male,divorced,30,50,3,hybride,Junior,CDD,1,0.2699445779815888,7,0
0.5860120482720218,0.7797671306767875,6,,3,0,0,sales,medium,Male,divorced,41,45,5,hybride,Senior,CDI,0,0.2571549609838594,11,0
0.985574624454621,0.5593003294337219,2,260.052480421076,10,0,0,sales,low,Male,divorced,26,28,5,home,Senior,CDD,0,0.31152386366101154,4,0
0.2717798679557115,0.6106609640043789,6,178.75248554204046,9,0,0,sales,low,Female,married,2,55,3,office,Junior,CDI,0,0.2576038839717669,16,0
,,6,246.4448521068801,11,0,0,hr,high,Male,married,5,38,4,hybride,Manager,CDD,0,,7,0
,0.677648916088057,5,160.5,10,0,0,technical,,Male,single,21,46,4,office,Senior,CDI,1,,1,0
0.7732320927977041,0.4259098668943866,3,243.01366374652608,8,0,0,accounting,high,Female,divorced,47,37,5,office,Junior,CDI,0,0.24422807797061835,9,0
,0.714744779634743,5,156.0,4,0,1,hr,medium,Female,divorced,22,43,0,home,Senior,CDI,1,,6,0
,0.8362283582889365,5,168.0,5,0,0,technical,,Male,divorced,46,40,1,hybride,Junior,CDD,0,,15,0
,0.693656981831994,3,146.5,8,0,0,support,,Male,single,33,60,5,home,Junior,CDI,1,,14,0
0.5766877424392614,0.856659585331577,5,189.12344980993362,10,0,0,hr,high,Male,divorced,2,22,9,hybride,Junior,CDD,1,0.309900055768768,11,0
0.5062581833829101,0.5093036310253799,6,224.5229691815628,10,0,0,technical,high,Female,single,39,40,4,hybride,Senior,CDI,0,0.23868138714487322,0,0
0.9204268640346845,0.36025813865539946,4,294.4046211597682,12,0,0,DSI,medium,Female,married,28,44,5,office,Junior,CDI,0,0.3260142463885549,22,0
0.994948554127317,0.5676444011307786,2,264.3487279636962,1,0,0,sales,medium,Female,married,39,55,7,hybride,Senior,CDD,0,0.23974560491589678,27,0
,0.4771915753895527,2,133.0,8,0,0,hr,,Male,single,26,63,6,hybride,Senior,CDD,0,,27,0
0.583822809620427,0.5013133872019042,5,226.7171827918294,6,0,0,support,high,Male,divorced,49,45,0,home,Junior,CDI,0,0.22301800661977558,4,0
,0.1556358588600315,3,129.0,14,0,0,accounting,,Female,divorced,8,44,6,hybride,Junior,CDI,0,,12,0
0.8341519435063806,0.6351247905298165,6,274.9912949317728,7,0,0,marketing,medium,Male,married,41,56,1,office,Junior,CDI,0,0.27576820979458216,20,0
0.6231025958029109,0.6043014723570199,5,218.27737678411933,4,0,0,accounting,medium,Female,divorced,12,29,7,home,Junior,CDD,1,0.20896803411556186,13,0
1.0,0.7686143908693905,6,300.0,12,0,0,marketing,medium,Female,single,24,36,8,hybride,Junior,CDD,0,0.3804186692443071,14,0
,0.7106195177574113,6,176.5,11,0,0,technical,,Female,divorced,43,57,5,office,Junior,CDI,1,,22,1
0.840529385955553,0.5649313450071393,2,226.78987923320966,6,0,0,sales,medium,Female,single,17,29,6,office,Senior,CDI,0,0.2950858387210581,14,0
0.7246902642565979,0.7825704223154717,4,225.88640718927985,10,0,0,support,low,Male,single,39,41,5,hybride,Senior,CDD,0,0.29885868985491126,10,0
0.4269940248000227,0.7773286719265846,4,177.7656949542417,10,0,0,marketing,high,Male,single,44,25,3,hybride,Senior,CDI,0,0.3111000472200668,24,0
0.35930075366869024,0.5026020756584755,3,146.16535319206994,4,0,0,DSI,medium,Male,single,14,55,0,office,Junior,CDI,0,0.1503492824203151,16,0
0.638785152352063,0.6392211470797313,4,220.27082831140066,12,1,0,hr,medium,Male,single,45,60,4,home,Junior,CDI,1,0.3073015968077622,10,0
0.5870695034429698,0.9020991861645111,5,211.96994392152305,10,0,0,accounting,medium,Male,single,33,38,0,office,Junior,CDI,0,0.3201455419120157,26,0
,0.6653066402950653,2,122.88721678932536,10,0,0,sales,,Male,divorced,5,55,7,office,Senior,CDI,0,,21,0
0.7807189533835082,0.43556555508808864,2,209.93441434019476,2,0,0,technical,medium,Male,divorced,37,34,7,home,Senior,CDI,0,0.21283316355502385,0,0
0.3411603531673723,0.3755037966551342,6,162.27325419389325,1,0,0,marketing,medium,Male,divorced,10,30,0,office,Junior,CDD,0,0.13778278334390445,22,1
,0.3057362975412974,5,170.5,4,0,0,marketing,,Male,single,41,60,4,home,Junior,CDI,0,,25,0
0.6806343375720902,0.19045000124204126,5,241.5577181436863,12,0,1,support,low,Male,married,26,24,3,hybride,Junior,CDD,0,0.24944667282634964,10,0
,,6,300.0,7,0,0,DSI,medium,Male,married,25,36,5,office,Junior,CDD,0,,12,0
,0.5650873387449755,6,166.5,8,1,0,marketing,,Male,divorced,23,45,9,hybride,Junior,CDD,0,,14,0
,,2,162.88373607544042,3,0,0,DSI,medium,Female,divorced,21,41,2,office,Junior,CDD,0,,22,0
0.6699264556836769,0.46315313984749173,5,237.5367711779048,3,0,0,support,medium,Male,divorced,26,64,5,office,Junior,CDI,0,0.18644750410118738,13,0
0.48795656119083913,0.40918694954297374,4,174.6073649625799,5,1,1,marketing,medium,Female,married,43,33,6,home,Senior,CDI,0,0.20309930674533566,16,0
0.5881189688771241,0.28401537800102183,4,191.29980751895866,10,0,0,technical,high,Male,married,12,62,7,home,Senior,CDI,0,0.27574452064459004,21,0
,0.5660251568297531,2,129.35602973181926,10,0,0,marketing,low,Female,divorced,20,35,8,hybride,Senior,CDI,1,,13,0
,0.7337382122898429,4,161.5,7,0,0,DSI,,Female,single,43,38,0,office,Junior,CDI,1,,3,0
0.29914106068518487,0.49800515908504167,4,145.7283196847858,13,0,0,marketing,high,Male,divorced,11,43,1,office,Senior,CDI,0,0.29643214969870346,7,0
0.6429465756369028,0.8272202726892788,5,217.84221112939107,4,0,0,hr,medium,Female,single,34,44,8,home,Senior,CDD,1,0.28897706073481777,11,0
0.30229046150778954,0.6306265502571111,5,158.5,7,1,0,hr,medium,Male,single,17,45,3,office,Junior,CDD,0,0.20603507242528102,21,0
,,3,134.0,2,0,0,sales,,Female,single,8,54,6,hybride,Manager,CDD,0,,12,0
0.9067974643792049,0.6063390734164862,5,281.48539813749665,11,0,0,support,high,Female,married,35,41,5,office,Director,CDI,1,0.3597302929507087,6,0
0.3268850506282449,0.7342364630167626,3,149.282767204633,1,0,0,accounting,medium,Male,single,32,29,8,hybride,Junior,CDI,0,0.15614572834280083,22,1
0.9427918208525232,0.3178147989089539,5,300.0,6,0,0,sales,medium,Male,single,40,53,7,home,Junior,CDI,0,0.23125836826365617,8,0
1.0,0.7684920108228566,6,300.0,4,0,0,hr,medium,Male,married,19,30,9,office,Senior,CDI,0,0.28191168851581067,30,0
,0.6013005490218726,5,194.52901334965463,7,0,0,hr,medium,Female,married,8,57,4,hybride,Junior,CDD,1,,8,0
0.30398454841128075,0.8195851430470524,3,135.0,1,0,0,accounting,high,Female,divorced,20,61,0,hybride,Junior,CDD,0,0.16004759963866866,23,0
,0.5495505293383287,4,160.0,1,0,0,DSI,,Male,single,40,31,5,office,Manager,CDI,0,,6,0
0.4972346955099613,0.9483393304037784,5,193.3551099185296,5,0,0,sales,medium,Female,divorced,16,39,2,office,Senior,CDI,1,0.2437801457706142,18,0
0.9824183334359519,0.7067420116553573,4,283.6606853584052,1,0,0,accounting,high,Male,married,19,60,7,hybride,Senior,CDD,1,0.2594934287029892,23,0
,0.41894709210643133,4,141.5,2,0,0,hr,,Female,single,3,52,0,home,Senior,CDD,0,,9,0
0.6351482987379178,0.8256250261458458,5,229.2260937566304,13,0,0,accounting,high,Male,divorced,20,47,6,hybride,Senior,CDD,0,0.3460802908845393,30,0
0.3072912197613535,0.38843014633058826,5,165.40556138229732,3,0,0,sales,medium,Female,married,19,37,9,hybride,Senior,CDI,0,0.15696952649754337,16,0
0.6298245399877644,0.3772453893095049,6,256.85016257959563,1,0,0,support,medium,Male,divorced,48,54,0,home,Junior,CDD,0,0.16858812926592817,7,0
,,3,152.7112258185529,8,0,0,marketing,medium,Male,single,10,45,2,home,Senior,CDI,0,,1,0
0.882610557538517,0.667090450099722,5,267.7623111876033,2,0,0,accounting,low,Male,single,25,55,4,office,Junior,CDI,0,0.24547215445613957,27,0
0.4534985029505712,0.6144784127009271,4,188.1328766285955,2,0,0,DSI,medium,Male,single,18,38,5,office,Junior,CDI,0,0.19463163055125143,27,1
0.6138271069225832,0.49921052774772895,4,201.3031376649974,8,0,0,support,medium,Male,single,28,53,7,hybride,Junior,CDI,0,0.25288948954268997,27,0
,0.7663399573987749,5,154.5,7,0,0,accounting,,Male,divorced,19,44,2,hybride,Junior,CDD,1,,15,0
,0.5456508181871398,3,,3,0,1,accounting,,Male,divorced,36,34,7,hybride,Junior,CDD,1,,30,0
0.3925822851032209,0.6403274588063272,4,188.3778129906542,13,0,0,DSI,high,Male,single,39,38,6,office,Manager,CDD,0,0.3258176474731599,8,0
0.8671625439600205,0.37455160032243684,6,295.11479879206206,13,0,0,marketing,low,Male,single,45,49,9,hybride,Senior,CDI,1,0.35077333987196824,16,0
,0.5884658585630892,4,146.0,5,0,0,DSI,,Male,married,2,29,3,office,Junior,CDI,0,,25,0
,,3,271.1155050828087,3,0,0,sales,low,Male,single,28,54,5,home,Junior,CDI,0,,19,0
,0.7068627246421475,2,139.5,11,0,0,DSI,,Male,single,39,41,3,office,Senior,CDI,0,,26,0
0.977932135796022,0.6675561811120135,6,,11,0,0,technical,medium,Male,single,15,37,2,home,Senior,CDD,1,0.31240608921645063,26,0
0.7459869997304522,0.533291227902642,6,272.8090865203214,5,0,0,technical,medium,Male,single,43,58,1,hybride,Senior,CDD,0,0.24780562091874025,26,0
0.7205630151422351,0.6569447274172502,2,214.49643947125548,9,1,0,hr,high,Female,married,38,56,1,hybride,Manager,CDI,1,0.30602778689980603,19,0
